InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
47_PELLA'S WISH_40096,47,40096,Black Box Cab Svgn,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.52,6,63.12,2
67_EANVERNESS_6213,67,6213,Taylor Red Port,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.51,5,27.55,2
38_GOULCREST_6273,38,6273,Vendange Wh Znfdl,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.66,6,27.96,2
1_HARDERSFIELD_26463,1,26463,Ravenswood Vints Blend Znfdl,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.65,12,55.8,2
38_GOULCREST_21326,38,21326,Kim Crawford Svgn Bl Sptfire,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,16.23,6,97.38,2
1_HARDERSFIELD_2830,1,2830,Serpent's Bite Cider Whiskey,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.44,12,125.28,1
69_MOUNTMEND_6296,69,6296,Taylor Sherry,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.34,6,32.04,2
23_ARBINGTON_38731,23,38731,Hogue Lt Harvest Clmb Wh Rsl,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,6.84,12,82.08,2
67_EANVERNESS_40097,67,40097,Black Box Chard,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.59,6,63.54,2
69_MOUNTMEND_28262,69,28262,Nathanson Creek Merlot,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.15,6,30.9,2
54_GUTHRAM_35472,54,35472,R M Woodbridge Pnt Grigio,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.88,17,99.96,2
1_HARDERSFIELD_38546,1,38546,Mark West Pnt Nr Sonoma,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.06,35,177.1,2
30_CULCHETH_8689,30,8689,Paul Masson Rose,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,6.49,4,25.96,2
76_DONCASTER_35472,76,35472,R M Woodbridge Pnt Grigio,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.88,22,129.36,2
34_PITMERDEN_37792,34,37792,Blackstone Pnt Nr Monterey,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.63,12,55.56,2
66_EANVERNESS_3804,66,3804,Svedka Vodka,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,7.63,12,91.56,1
7_STANMORE_26463,7,26463,Ravenswood Vints Blend Znfdl,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.65,11,51.15,2
38_GOULCREST_37792,38,37792,Blackstone Pnt Nr Monterey,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.63,12,55.56,2
1_HARDERSFIELD_3150,1,3150,Svedka Mango Pineapple Vodka,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,8.65,12,103.8,1
69_MOUNTMEND_8847,69,8847,J Roget Extra Dry,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,3.97,12,47.64,2
29_AYLESBURY_10723,29,10723,R M Woodbridge Chard,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,6.2,6,37.2,2
47_PELLA'S WISH_28947,47,28947,R M Woodbridge Merlot Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.91,6,35.46,2
38_GOULCREST_15911,38,15911,Primal Roots Red Cal,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.91,12,70.92,2
43_WOLFORD_7413,43,7413,Manischewitz Blackberry Kshr,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,03-01-2024,11-01-2024,10-02-2024,5.19,1,5.19,2
38_GOULCREST_16260,38,16260,The Dreaming Tree Cab Svgn,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,7.58,12,90.96,2
22_SHARNWICK_26092,22,26092,Blackstone Merlot Cal,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.79,12,57.48,2
7_STANMORE_6650,7,6650,Simi Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,7.38,72,531.36,2
1_HARDERSFIELD_38180,1,38180,Rex Goliath Merlot,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,3.97,12,47.64,2
23_ARBINGTON_3356,23,3356,Svedka Vodka,375mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.47,12,53.64,1
34_PITMERDEN_6960,34,6960,Cooks Brut,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.6,12,55.2,2
7_STANMORE_31231,7,31231,Nobilo Svgn Bl MarlborougH,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,6.49,12,77.88,2
1_HARDERSFIELD_15321,1,15321,Blufeld Rsl,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.99,12,71.88,2
15_WANBORNE_38178,15,38178,Rex Goliath Cab Svgn,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.13,12,49.56,2
23_ARBINGTON_19748,23,19748,Clos du Bois Chard,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,9.2,6,55.2,2
69_MOUNTMEND_34219,69,34219,Simi Merlot,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,11.18,12,134.16,2
30_CULCHETH_8155,30,8155,Black Velvet Plastic,375mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,3.28,22,72.16,1
30_CULCHETH_6273,30,6273,Vendange Wh Znfdl,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.66,5,23.3,2
69_MOUNTMEND_3804,69,3804,Svedka Vodka,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,7.63,11,83.93,1
22_SHARNWICK_40096,22,40096,Black Box Cab Svgn,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.52,5,52.6,2
66_EANVERNESS_19748,66,19748,Clos du Bois Chard,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,9.2,2,18.4,2
22_SHARNWICK_16260,22,16260,The Dreaming Tree Cab Svgn,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,7.58,12,90.96,2
7_STANMORE_8359,7,8359,R M Woodbridge Svgn Bl Cal,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,3.2,12,38.4,2
37_PAETHSMOUTH_2114,37,2114,Black Velvet Canadian Whisky,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,9.41,9,84.69,1
37_PAETHSMOUTH_2105,37,2105,Black Velvet Toasted Caramel,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,7.87,12,94.44,1
47_PELLA'S WISH_23692,47,23692,R Mondavi Merlot Napa,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,12.66,12,151.92,2
50_MOUNTMEND_6479,50,6479,Clos du Bois Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.95,7,41.65,2
54_GUTHRAM_38546,54,38546,Mark West Pnt Nr Sonoma,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.06,84,425.04,2
52_GRAYCOTT_28260,52,28260,Nathanson Creek Chard,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.19,6,31.14,2
30_CULCHETH_41751,30,41751,Clos du Bois Pnt Grigio Cal,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,6.2,12,74.4,2
50_MOUNTMEND_38179,50,38179,Rex Goliath Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.13,11,45.43,2
30_CULCHETH_3133,30,3133,Svedka Strwbry Lemonad Vodka,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,8.79,23,202.17,1
78_EASTHAVEN_40097,78,40097,Black Box Chard,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.59,6,63.54,2
15_WANBORNE_25269,15,25269,R Mondavi Cab Svgn Pvt Sel,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.62,12,55.44,2
15_WANBORNE_40096,15,40096,Black Box Cab Svgn,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.52,9,94.68,2
15_WANBORNE_40097,15,40097,Black Box Chard,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.59,6,63.54,2
18_FURNESS_40097,18,40097,Black Box Chard,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.59,6,63.54,2
7_STANMORE_7159,7,7159,Ruffino Chianti,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.72,12,56.64,2
1_HARDERSFIELD_10472,1,10472,Clos du Bois Pnt Nr Cal,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,6.07,12,72.84,2
22_SHARNWICK_15889,22,15889,R M Woodbridge Malbec,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.95,12,71.4,2
38_GOULCREST_39599,38,39599,R M Woodbridge Chard Cal,187mL 4 Pk,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.51,4,18.04,2
38_GOULCREST_28947,38,28947,R M Woodbridge Merlot Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.91,5,29.55,2
1_HARDERSFIELD_29248,1,29248,Toasted Head Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,6.53,72,470.16,2
38_GOULCREST_14818,38,14818,Simi Pnt Nr Sonoma Cnty,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.73,108,1158.84,2
15_WANBORNE_26134,15,26134,Clos du Bois Znfdl Sonoma,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,6.07,12,72.84,2
67_EANVERNESS_2830,67,2830,Serpent's Bite Cider Whiskey,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.44,11,114.84,1
52_GRAYCOTT_8504,52,8504,R M Woodbridge Cab Svgn Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.84,5,29.2,2
76_DONCASTER_42603,76,42603,3 Blind Moose Merlot Cal,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.99,12,71.88,2
78_EASTHAVEN_28658,78,28658,R Mondavi Pnt Nr Pvt Sel,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.53,12,54.36,2
1_HARDERSFIELD_6479,1,6479,Clos du Bois Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.95,24,142.8,2
7_STANMORE_8730,7,8730,Ruffino Orvieto Clsc,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.5,12,66,1
15_WANBORNE_6960,15,6960,Cooks Brut,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.6,11,50.6,2
50_MOUNTMEND_16326,50,16326,Black Box Cab Svgn,500mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,2.64,12,31.68,2
16_LUNDY_6479,16,6479,Clos du Bois Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,03-01-2024,11-01-2024,10-02-2024,5.95,24,142.8,2
34_PITMERDEN_44208,34,44208,Black Box Pnt Grigio,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.95,6,65.7,2
1_HARDERSFIELD_7254,1,7254,Cribari Marsala,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.36,12,64.32,2
7_STANMORE_6329,7,6329,R M Woodbridge Wh Znfdl Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,6.2,4,24.8,2
37_PAETHSMOUTH_8123,37,8123,Mouton Cadet Red Brdx,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,6.53,12,78.36,2
1_HARDERSFIELD_8498,1,8498,R M Woodbridge Svgn Bl Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.84,17,99.28,2
52_GRAYCOTT_43809,52,43809,R M Woodbridge Pnt Nr,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.84,6,35.04,2
67_EANVERNESS_6479,67,6479,Clos du Bois Chard,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.95,10,59.5,2
54_GUTHRAM_8985,54,8985,J Roget Spumante,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.44,12,53.28,1
37_PAETHSMOUTH_3356,37,3356,Svedka Vodka,375mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.47,12,53.64,1
29_AYLESBURY_6396,29,6396,Taylor Dry Sherry,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.12,5,25.6,2
34_PITMERDEN_2114,34,2114,Black Velvet Canadian Whisky,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,9.41,8,75.28,1
76_DONCASTER_21019,76,21019,Black Box Pnt Nr,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.66,12,127.92,2
22_SHARNWICK_2114,22,2114,Black Velvet Canadian Whisky,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,9.41,2,18.82,1
76_DONCASTER_40098,76,40098,Black Box Merlot Cal,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.38,11,114.18,2
66_EANVERNESS_2114,66,2114,Black Velvet Canadian Whisky,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,9.41,2,18.82,1
38_GOULCREST_6213,38,6213,Taylor Red Port,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.51,6,33.06,2
5_SUTTON_6214,5,6214,Taylor Red Port,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,9.08,4,36.32,2
1_HARDERSFIELD_40097,1,40097,Black Box Chard,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.59,6,63.54,2
52_GRAYCOTT_6976,52,6976,Ruffino Chianti Clsc RSV Tan,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,12.74,11,140.14,2
52_GRAYCOTT_6958,52,6958,Vendange Svgn Bl,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.33,6,31.98,2
69_MOUNTMEND_26463,69,26463,Ravenswood Vints Blend Znfdl,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.65,12,55.8,2
30_CULCHETH_2105,30,2105,Black Velvet Toasted Caramel,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,7.87,24,188.88,1
34_PITMERDEN_3356,34,3356,Svedka Vodka,375mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.47,12,53.64,1
1_HARDERSFIELD_22899,1,22899,Simi Svgn Bl,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,6.53,12,78.36,2
50_MOUNTMEND_3220,50,3220,Svedka Clementine Vodka,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,14.72,6,88.32,1
30_CULCHETH_8922,30,8922,Taylor Lake Country Red,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.4,4,21.6,2
23_ARBINGTON_40193,23,40193,Mark West Chard Sonoma Cnty,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.83,12,57.96,2
66_EANVERNESS_26462,66,26462,Ravenswood Znfdl Sonoma,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.8,12,129.6,2
1_HARDERSFIELD_28947,1,28947,R M Woodbridge Merlot Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.91,9,53.19,2
67_EANVERNESS_15892,67,15892,Red Guitar Sangria,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,3.37,12,40.44,2
37_PAETHSMOUTH_19748,37,19748,Clos du Bois Chard,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,9.2,6,55.2,2
16_LUNDY_6273,16,6273,Vendange Wh Znfdl,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,03-01-2024,11-01-2024,10-02-2024,4.66,6,27.96,2
1_HARDERSFIELD_6976,1,6976,Ruffino Chianti Clsc RSV Tan,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,12.74,12,152.88,2
16_LUNDY_2114,16,2114,Black Velvet Canadian Whisky,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,03-01-2024,11-01-2024,10-02-2024,9.41,53,498.73,1
64_CESTERFIELD_6216,64,6216,Taylor Tawny Port,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.4,1,5.4,2
38_GOULCREST_16262,38,16262,The Dreaming Tree Crush Red,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,7.18,12,86.16,2
76_DONCASTER_11213,76,11213,Meiomi Pnt Nr,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,12.66,9,113.94,2
5_SUTTON_10723,5,10723,R M Woodbridge Chard,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,6.2,6,37.2,2
34_PITMERDEN_40097,34,40097,Black Box Chard,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.59,5,52.95,2
69_MOUNTMEND_38441,69,38441,Toasted Head Cab Svgn,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,6.7,12,80.4,2
1_HARDERSFIELD_8922,1,8922,Taylor Lake Country Red,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,5.4,4,21.6,2
76_DONCASTER_6599,76,6599,Estancia Cab Svgn Paso Roble,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.78,12,69.36,2
50_MOUNTMEND_3913,50,3913,Svedka Vodka,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,14.28,8,114.24,1
76_DONCASTER_38850,76,38850,Ravenswood Vntrs Bl Cab Svgn,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.65,12,55.8,2
76_DONCASTER_16260,76,16260,The Dreaming Tree Cab Svgn,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,7.58,12,90.96,2
30_CULCHETH_7159,30,7159,Ruffino Chianti,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.72,12,56.64,2
69_MOUNTMEND_28658,69,28658,R Mondavi Pnt Nr Pvt Sel,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.53,12,54.36,2
30_CULCHETH_40193,30,40193,Mark West Chard Sonoma Cnty,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,4.83,12,57.96,2
18_FURNESS_8329,18,8329,R Mondavi Chard Pvt Sel,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.68,12,56.16,2
69_MOUNTMEND_16260,69,16260,The Dreaming Tree Cab Svgn,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,7.58,10,75.8,2
15_WANBORNE_40098,15,40098,Black Box Merlot Cal,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.38,5,51.9,2
1_HARDERSFIELD_44208,1,44208,Black Box Pnt Grigio,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,10.95,12,131.4,2
7_STANMORE_2114,7,2114,Black Velvet Canadian Whisky,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,9.41,132,1242.12,1
47_PELLA'S WISH_6396,47,6396,Taylor Dry Sherry,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.12,5,25.6,2
18_FURNESS_38546,18,38546,Mark West Pnt Nr Sonoma,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.06,9,45.54,2
37_PAETHSMOUTH_43809,37,43809,R M Woodbridge Pnt Nr,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.84,6,35.04,2
7_STANMORE_8504,7,8504,R M Woodbridge Cab Svgn Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.84,15,87.6,2
66_EANVERNESS_46568,66,46568,R M Woodbridge Cab/Merlot,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,01-01-2024,11-01-2024,10-02-2024,6.03,6,36.18,2
18_FURNESS_40098,18,40098,Black Box Merlot Cal,3L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,10.38,6,62.28,2
52_GRAYCOTT_28947,52,28947,R M Woodbridge Merlot Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.91,6,35.46,2
7_STANMORE_3913,7,3913,Svedka Vodka,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,14.28,54,771.12,1
23_ARBINGTON_3913,23,3913,Svedka Vodka,1.75L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,14.28,5,71.4,1
7_STANMORE_41546,7,41546,Monkey Bay Svgn Bl,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.51,12,66.12,2
76_DONCASTER_31231,76,31231,Nobilo Svgn Bl MarlborougH,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,6.49,11,71.39,2
52_GRAYCOTT_2117,52,2117,Black Velvet Traveler,750mL,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,5.88,12,70.56,1
76_DONCASTER_24592,76,24592,Vendange Cab Svgn,1.5L,1392,CONSTELLATION BRANDS INC   ,8108,20-12-2023,02-01-2024,11-01-2024,10-02-2024,4.69,6,28.14,2
